price,model_year,transmission,fuel_type,mileage,brand,model,number_of_doors,origin,first_owner,tax_horsepower,condition,abs,airbags,multimedia,backup_camera,air_conditioning,esp,aluminum_wheels,speed_limiter,onboard_computer,parking_sensors,cruise_control,leather_seats,navigation_gps,sunroof,remote_central_locking,power_windows,car_age
168000,2025.0,Automatique,Essence,2499.5,Fiat,500,3,WW au Maroc,True,6.0,Excellent,False,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,0.0
140000,2021.0,Manuelle,Diesel,87499.5,Dacia,Dokker,5,WW au Maroc,True,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
220000,2019.0,Automatique,Diesel,114999.5,Volkswagen,Golf 7,5,WW au Maroc,True,8.0,Correct,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,False,6.0
125000,2016.0,Manuelle,Diesel,7499.5,Ford,Focus,5,WW au Maroc,False,6.0,Excellent,True,False,True,True,True,True,False,True,False,True,True,False,True,False,True,True,9.0
67000,2013.0,Manuelle,Essence,154999.5,Skoda,Fabia,3,Pas encore dédouanée,True,7.0,Très bon,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,12.0
160000,2020.0,Automatique,Diesel,164999.5,Dacia,Duster,5,WW au Maroc,True,6.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,5.0
350000,2022.0,Automatique,Diesel,32499.5,Hyundai,Tucson,5,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
143000,2022.0,Manuelle,Diesel,82499.5,Dacia,Logan,5,WW au Maroc,False,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,3.0
198000,2022.0,Automatique,Essence,27499.5,Chery,Tiggo 7 Pro,5,WW au Maroc,False,9.0,Excellent,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,3.0
215000,2021.0,Automatique,Diesel,67499.5,Peugeot,508,5,WW au Maroc,True,8.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,4.0
348000,2020.0,Automatique,Diesel,184999.5,Volvo,XC60,5,WW au Maroc,False,8.0,Bon,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,5.0
193000,2017.0,Automatique,Diesel,164999.5,Volkswagen,Touareg,5,WW au Maroc,True,12.0,Excellent,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,8.0
140000,2016.0,Manuelle,Diesel,174999.5,Volkswagen,Golf 7,5,WW au Maroc,False,6.0,Très bon,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,9.0
123000,2015.0,Manuelle,Diesel,184999.5,Seat,Toledo,5,WW au Maroc,False,6.0,Très bon,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,10.0
190000,2016.0,Manuelle,Diesel,184999.5,Volkswagen,Golf 7,4,Dédouanée,False,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0
193000,2017.0,Automatique,Diesel,164999.5,Volkswagen,Touareg,5,WW au Maroc,True,12.0,Excellent,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,8.0
140000,2016.0,Manuelle,Diesel,174999.5,Volkswagen,Golf 7,5,WW au Maroc,False,6.0,Très bon,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,9.0
123000,2015.0,Manuelle,Diesel,184999.5,Seat,Toledo,5,WW au Maroc,False,6.0,Très bon,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,10.0
190000,2016.0,Manuelle,Diesel,184999.5,Volkswagen,Golf 7,4,Dédouanée,False,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0
124000,2010.0,Manuelle,Diesel,97499.5,Citroen,Jumper,5,WW au Maroc,False,9.0,Très bon,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,True,15.0
220000,2021.0,Automatique,Diesel,97499.5,Skoda,Superb,5,Pas encore dédouanée,True,8.0,Excellent,False,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,4.0
92000,2010.0,Automatique,Diesel,224999.5,Jaguar,XF,5,Importée neuve,False,12.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15.0
60000,2006.0,Manuelle,Essence,134999.5,Ford,Focus,5,WW au Maroc,True,9.0,Bon,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,19.0
124000,2010.0,Manuelle,Diesel,324999.5,Citroen,Jumper,5,WW au Maroc,False,9.0,Très bon,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,15.0
370000,2024.0,Automatique,Diesel,32499.5,DS,DS6,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0
130000,2021.0,Manuelle,Diesel,104999.5,Dacia,Dokker,5,WW au Maroc,True,6.0,Excellent,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,4.0
225000,2020.0,Automatique,Hybride,42499.5,Toyota,C-HR,5,WW au Maroc,True,10.0,Excellent,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,5.0
230000,2019.0,Automatique,Diesel,134999.5,Volkswagen,Passat CC,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.0
227000,2020.0,Manuelle,Diesel,57499.5,Ford,Kuga,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.0
28000,1995.0,Manuelle,Essence,17499.5,Renault,19,5,WW au Maroc,False,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30.0
92000,2009.0,Manuelle,Diesel,184999.5,Hyundai,Tucson,5,WW au Maroc,False,8.0,Excellent,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,16.0
37000,2000.0,Manuelle,Diesel,32499.5,Seat,Inca,3,WW au Maroc,False,8.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25.0
108000,2017.0,Manuelle,Diesel,154999.5,Toyota,Yaris,5,WW au Maroc,False,5.0,Excellent,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,8.0
335000,2019.0,Automatique,Diesel,154999.5,Land Rover,Range Rover Evoque,5,WW au Maroc,True,8.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.0
95000,2014.0,Manuelle,Diesel,154999.5,Volkswagen,Polo,4,WW au Maroc,False,6.0,Très bon,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11.0
131000,2016.0,Automatique,Diesel,97499.5,Alfa Romeo,Giulietta,5,Importée neuve,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,9.0
73000,2006.0,Manuelle,Diesel,274999.5,Ford,Focus,5,WW au Maroc,False,6.0,Très bon,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,19.0
408500,2020.0,Automatique,Diesel,57499.5,Volkswagen,Tiguan,5,Dédouanée,False,17.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.0
56000,1996.0,Manuelle,Diesel,274999.5,Peugeot,205,5,Dédouanée,False,7.0,Très bon,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,29.0
35000,1991.0,Manuelle,Essence,224999.5,Renault,Clio,5,WW au Maroc,False,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34.0
139000,2018.0,Manuelle,Diesel,134999.5,Renault,Megane,5,WW au Maroc,False,6.0,Très bon,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,7.0
188000,2014.0,Automatique,Diesel,92499.5,Land Rover,Range Rover Evoque,5,WW au Maroc,False,9.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.0
68000,2015.0,Manuelle,Diesel,134999.5,Fiat,Doblo,3,WW au Maroc,False,6.0,Très bon,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
55000,2008.0,Manuelle,Essence,104999.5,Citroen,C3,5,Dédouanée,True,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.0
55000,2008.0,Manuelle,Essence,104999.5,Citroen,C3,5,Dédouanée,True,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.0
120000,2010.0,Automatique,Diesel,224999.5,Nissan,Qashqai,5,WW au Maroc,False,8.0,Très bon,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,True,15.0
154000,2016.0,Manuelle,Diesel,154999.5,Volkswagen,Passat,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,9.0
195000,2023.0,Manuelle,Diesel,52499.5,Opel,Mokka,5,WW au Maroc,True,6.0,Neuf,True,False,False,True,True,True,True,True,True,True,True,False,False,False,True,True,2.0
118000,2017.0,Manuelle,Diesel,174999.5,Hyundai,Accent,5,WW au Maroc,False,6.0,Bon,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,8.0
138000,2018.0,Manuelle,Diesel,154999.5,Volkswagen,Caddy,5,WW au Maroc,False,8.0,Très bon,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,7.0
112000,2009.0,Manuelle,Diesel,224999.5,Volkswagen,Golf 6,5,Dédouanée,False,8.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.0
53000,2007.0,Manuelle,Essence,224999.5,Honda,Jazz,5,WW au Maroc,False,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.0
19000,1994.0,Manuelle,Essence,2499.5,Renault,R4,5,Dédouanée,False,6.0,Très bon,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,31.0
85000,2012.0,Manuelle,Essence,124999.5,Fiat,500,3,WW au Maroc,False,7.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.0
190000,2021.0,Manuelle,Diesel,2499.5,Renault,Kadjar,5,WW au Maroc,False,6.0,Excellent,True,False,True,True,False,False,True,True,False,True,True,False,False,False,True,True,4.0
250000,2012.0,Automatique,Diesel,17499.5,Mercedes-Benz,220,5,Dédouanée,False,9.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,13.0
40000,1989.0,Manuelle,Diesel,12499.5,Volkswagen,Golf 2,5,Dédouanée,False,7.0,Bon,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,36.0
98000,2017.0,Manuelle,Diesel,114999.5,Fiat,500,3,WW au Maroc,False,5.0,Très bon,True,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,8.0
185000,2018.0,Automatique,Diesel,184999.5,Volkswagen,Passat CC,5,WW au Maroc,False,8.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,7.0
260000,2023.0,Automatique,Essence,17499.5,MG,ZS,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2.0
120000,2018.0,Manuelle,Diesel,124999.5,Citroen,C3,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,7.0
120000,2019.0,Manuelle,Diesel,92499.5,Renault,Clio,5,WW au Maroc,False,6.0,Excellent,False,True,True,True,True,False,True,True,False,True,True,False,False,False,True,True,6.0
80000,2010.0,Manuelle,Diesel,27499.5,Skoda,Rapid,5,WW au Maroc,False,8.0,Bon,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,True,15.0
80000,2009.0,Automatique,Essence,224999.5,Honda,CR-V,5,WW au Maroc,False,11.0,Très bon,False,True,False,False,True,False,True,True,False,True,True,True,False,True,True,True,16.0
90000,2005.0,Manuelle,Diesel,124999.5,Mercedes-Benz,220,4,Dédouanée,False,9.0,Excellent,True,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,20.0
200000,2013.0,Automatique,Diesel,224999.5,Mercedes-Benz,220,5,Dédouanée,False,9.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,12.0
133000,2016.0,Manuelle,Essence,97499.5,Audi,A1,5,Dédouanée,False,6.0,Très bon,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,9.0
338000,2020.0,Automatique,Diesel,134999.5,Volkswagen,Tiguan,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.0
85000,2022.0,Manuelle,Essence,124999.5,DFSK,K01h,3,Dédouanée,True,6.0,Neuf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
330000,2016.0,Automatique,Diesel,164999.5,Land Rover,Range Rover Sport,5,WW au Maroc,False,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.0
120000,2013.0,Automatique,Diesel,224999.5,Volkswagen,Touareg,4,WW au Maroc,False,12.0,Excellent,True,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,12.0
408500,2021.0,Automatique,Diesel,52499.5,Audi,Q8,5,WW au Maroc,True,12.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
45000,2013.0,Manuelle,Essence,134999.5,Geely,LC,5,WW au Maroc,True,6.0,Très bon,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.0
129000,2010.0,Automatique,Diesel,224999.5,Volkswagen,Touran,5,Dédouanée,False,6.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,15.0
120000,2009.0,Manuelle,Diesel,224999.5,Mercedes-Benz,Classe C,4,WW au Maroc,True,11.0,Bon,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,16.0
235000,2020.0,Automatique,Diesel,134999.5,Skoda,Karoq,5,WW au Maroc,True,8.0,Très bon,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,5.0
145000,2013.0,Automatique,Diesel,194999.5,BMW,X1,5,WW au Maroc,False,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.0
83000,2009.0,Manuelle,Diesel,224999.5,Ford,Focus,4,WW au Maroc,False,7.0,Bon,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16.0
129000,2010.0,Automatique,Diesel,224999.5,Volkswagen,Touran,5,Dédouanée,False,6.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,15.0
120000,2009.0,Manuelle,Diesel,224999.5,Mercedes-Benz,Classe C,4,WW au Maroc,True,11.0,Bon,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,16.0
235000,2020.0,Automatique,Diesel,134999.5,Skoda,Karoq,5,WW au Maroc,True,8.0,Très bon,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,5.0
145000,2013.0,Automatique,Diesel,194999.5,BMW,X1,5,WW au Maroc,False,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.0
83000,2009.0,Manuelle,Diesel,224999.5,Ford,Focus,4,WW au Maroc,False,7.0,Bon,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16.0
380000,2020.0,Automatique,Diesel,104999.5,BMW,Série 5,5,WW au Maroc,True,9.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,5.0
250000,2013.0,Automatique,Diesel,184999.5,Land Rover,Range Rover Evoque,5,Importée neuve,True,9.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,12.0
100000,2024.0,Manuelle,Essence,32499.5,DFSK,K01h,4,WW au Maroc,True,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
53000,2008.0,Manuelle,Essence,194999.5,Kia,Picanto,5,WW au Maroc,False,6.0,Excellent,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,17.0
200000,2013.0,Automatique,Diesel,154999.5,BMW,Série 5,5,WW au Maroc,False,8.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,12.0
185000,2017.0,Automatique,Diesel,224999.5,Mazda,Mazda 6,5,WW au Maroc,False,9.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.0
148000,2021.0,Automatique,Diesel,124999.5,Hyundai,Accent,5,WW au Maroc,False,5.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
220000,2015.0,Automatique,Diesel,324999.5,Mercedes-Benz,Classe E,5,Dédouanée,True,9.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.0
58000,2005.0,Manuelle,Diesel,224999.5,Peugeot,206,5,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0
316000,2019.0,Automatique,Diesel,194999.5,Volvo,XC60,5,WW au Maroc,False,8.0,Bon,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,6.0
107000,2014.0,Manuelle,Diesel,2499.5,Renault,Clio,5,Pas encore dédouanée,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.0
258000,2015.0,Automatique,Diesel,174999.5,Mercedes-Benz,Classe C,5,Dédouanée,True,6.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,10.0
50000,2007.0,Manuelle,Diesel,274999.5,Peugeot,206,5,WW au Maroc,False,6.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.0
162000,2016.0,Manuelle,Diesel,134999.5,Volkswagen,Passat,5,WW au Maroc,False,8.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,9.0
90000,2008.0,Manuelle,Diesel,274999.5,Volkswagen,Golf 5,4,Dédouanée,False,8.0,Excellent,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,17.0
59000,2005.0,Manuelle,Diesel,274999.5,Peugeot,Partner,5,Dédouanée,True,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0
42000,2003.0,Manuelle,Diesel,324999.5,Citroen,Xsara,5,WW au Maroc,False,7.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.0
65000,2009.0,Manuelle,Diesel,2499.5,Dacia,Logan,5,Dédouanée,False,6.0,Bon,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,16.0
340000,2018.0,Automatique,Diesel,144999.5,BMW,Série 5,5,WW au Maroc,True,9.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,7.0
78000,2010.0,Manuelle,Diesel,324999.5,Renault,Kangoo,5,WW au Maroc,False,6.0,Très bon,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,15.0
205000,2014.0,Automatique,Diesel,134999.5,Mercedes-Benz,Classe E,3,WW au Maroc,False,9.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,11.0
95000,2009.0,Manuelle,Diesel,224999.5,Honda,CR-V,5,WW au Maroc,False,9.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,16.0
145000,2021.0,Automatique,Diesel,124999.5,Hyundai,Accent,5,WW au Maroc,True,6.0,Très bon,True,True,True,False,True,True,False,True,False,True,True,False,False,False,True,True,4.0
92000,2017.0,Manuelle,Diesel,124999.5,Fiat,Fiorino,5,WW au Maroc,False,5.0,Excellent,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,True,8.0
72000,2005.0,Automatique,Diesel,224999.5,BMW,Série 5,5,Dédouanée,False,10.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,20.0
158000,2023.0,Manuelle,Diesel,72499.5,Renault,Clio,5,WW au Maroc,True,6.0,Excellent,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,2.0
27000,1996.0,Manuelle,Diesel,27499.5,Fiat,Uno,5,WW au Maroc,False,7.0,Très bon,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
72000,2010.0,Manuelle,Diesel,194999.5,Dacia,Sandero,5,WW au Maroc,False,6.0,Excellent,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,15.0
100000,2007.0,Manuelle,Diesel,274999.5,Volkswagen,Caddy,5,Importée neuve,False,8.0,Excellent,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,18.0
45000,1996.0,Manuelle,Diesel,27499.5,Renault,19,4,Dédouanée,False,7.0,Très bon,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,29.0
117000,2019.0,Manuelle,Diesel,2499.5,Renault,Clio,5,WW au Maroc,False,6.0,Excellent,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0
183000,2020.0,Manuelle,Diesel,92499.5,Renault,Megane,5,WW au Maroc,True,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0
115000,2010.0,Automatique,Diesel,224999.5,BMW,Série 5,5,Importée neuve,False,12.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,15.0
135000,2016.0,Manuelle,Diesel,7499.5,Alfa Romeo,Giulietta,5,Dédouanée,False,8.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,9.0
120000,2012.0,Manuelle,Diesel,194999.5,Toyota,Verso,4,WW au Maroc,True,8.0,Très bon,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,13.0
210000,2021.0,Manuelle,Diesel,114999.5,Volkswagen,Caddy,5,WW au Maroc,False,8.0,Excellent,False,True,True,False,True,False,True,True,False,False,True,False,False,False,True,True,4.0
273800,2024.0,Automatique,Hybride,2499.5,Jeep,Renegade,5,WW au Maroc,True,8.0,Neuf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
120000,2012.0,Manuelle,Diesel,194999.5,Toyota,Verso,4,WW au Maroc,True,8.0,Très bon,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,True,13.0
140000,2020.0,Manuelle,Diesel,2499.5,Dacia,Dokker,5,WW au Maroc,True,6.0,Neuf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0
300000,2017.0,Automatique,Diesel,174999.5,Volkswagen,Tiguan,5,Dédouanée,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.0
44000,2004.0,Manuelle,Diesel,104999.5,Citroen,Xsara,5,WW au Maroc,False,7.0,Bon,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,21.0
92000,2016.0,Manuelle,Diesel,57499.5,Citroen,C-Elysée,4,WW au Maroc,False,7.0,Excellent,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,9.0
23000,1993.0,Manuelle,Diesel,2499.5,Volkswagen,Jetta,3,Pas encore dédouanée,False,8.0,Correct,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,32.0
183000,2018.0,Automatique,Diesel,62499.5,Volkswagen,Coccinelle,3,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7.0
42000,1985.0,Manuelle,Diesel,134999.5,Volkswagen,Golf 2,5,Dédouanée,False,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0
355000,2024.0,Automatique,Diesel,32499.5,Kia,Sportage,5,WW au Maroc,True,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0
345000,2020.0,Automatique,Diesel,224999.5,Volvo,XC60,5,WW au Maroc,False,8.0,Bon,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.0
339000,2024.0,Automatique,Diesel,7499.5,Volkswagen,Golf 8,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0
120000,2020.0,Manuelle,Diesel,194999.5,Renault,Clio,5,WW au Maroc,True,6.0,Très bon,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,5.0
240000,2022.0,Automatique,Diesel,57499.5,Citroen,C4,3,WW au Maroc,True,7.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,3.0
143000,2022.0,Manuelle,Diesel,92499.5,Dacia,Logan,5,WW au Maroc,True,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,3.0
48000,2012.0,Manuelle,Essence,134999.5,Mitsubishi,Colt,5,WW au Maroc,False,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,13.0
170000,2019.0,Manuelle,Diesel,184999.5,Ford,Ecosport,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,6.0
115000,2010.0,Manuelle,Diesel,274999.5,Audi,A3,5,Dédouanée,False,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,15.0
50000,2003.0,Manuelle,Essence,164999.5,Volkswagen,Polo,5,WW au Maroc,False,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.0
140000,2016.0,Manuelle,Diesel,174999.5,Volkswagen,Golf 7,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,9.0
50000,2003.0,Manuelle,Essence,164999.5,Volkswagen,Polo,5,WW au Maroc,False,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.0
140000,2016.0,Manuelle,Diesel,174999.5,Volkswagen,Golf 7,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,9.0
100000,2012.0,Manuelle,Diesel,224999.5,Opel,Astra,5,WW au Maroc,False,7.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,13.0
138000,2018.0,Automatique,Diesel,134999.5,Citroen,C4,5,WW au Maroc,False,6.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,7.0
25000,1990.0,Manuelle,Essence,12499.5,Renault,R21,5,Dédouanée,False,10.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35.0
340000,2023.0,Automatique,Diesel,47499.5,Skoda,Superb,5,WW au Maroc,True,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0
149000,2019.0,Manuelle,Diesel,2499.5,Renault,Megane,5,Dédouanée,False,6.0,Très bon,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,6.0
121000,2017.0,Manuelle,Diesel,114999.5,Toyota,Yaris,5,WW au Maroc,True,5.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0
28000,1992.0,Manuelle,Essence,224999.5,Renault,19,5,Dédouanée,False,8.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.0
102000,2014.0,Manuelle,Diesel,134999.5,Citroen,C4,4,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.0
60000,2005.0,Manuelle,Diesel,224999.5,Peugeot,206,5,WW au Maroc,False,6.0,Excellent,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,20.0
189000,2022.0,Manuelle,Diesel,12499.5,Citroen,Berlingo,5,WW au Maroc,True,7.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
80000,2011.0,Manuelle,Diesel,224999.5,Renault,Clio,5,WW au Maroc,False,6.0,Très bon,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,14.0
112000,2013.0,Manuelle,Diesel,194999.5,Toyota,Corolla,5,WW au Maroc,True,5.0,Excellent,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,12.0
