price,model_year,transmission,fuel_type,mileage,brand,model,number_of_doors,origin,first_owner,tax_horsepower,condition,abs,airbags,multimedia,backup_camera,air_conditioning,esp,aluminum_wheels,speed_limiter,onboard_computer,parking_sensors,cruise_control,leather_seats,navigation_gps,sunroof,remote_central_locking,power_windows,price_log,car_age
58000,2013.0,Manuelle,Essence,224999.5,Chevrolet,El Camino,4,,Oui,5.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58000,12.0
56000,2013.0,Manuelle,Essence,22499.5,Renault,Clio,5,WW au Maroc,Non,7.0,Excellent,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,56000,12.0
71500,2007.0,Manuelle,Diesel,274999.5,Peugeot,307,5,WW au Maroc,Non,6.0,Bon,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,71500,18.0
137000,2008.0,Automatique,Diesel,22499.5,Mercedes-Benz,220,3,Dédouanée,Non,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,137000,17.0
95000,2010.0,Automatique,Diesel,474999.5,Kia,Mohave,5,WW au Maroc,Oui,12.0,Excellent,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,95000,15.0
56000,2013.0,Manuelle,Essence,22499.5,Renault,Clio,5,WW au Maroc,Non,7.0,Excellent,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,56000,12.0
71500,2007.0,Manuelle,Diesel,274999.5,Peugeot,307,5,WW au Maroc,Non,6.0,Bon,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,71500,18.0
137000,2008.0,Automatique,Diesel,22499.5,Mercedes-Benz,220,3,Dédouanée,Non,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,137000,17.0
95000,2010.0,Automatique,Diesel,474999.5,Kia,Mohave,5,WW au Maroc,Oui,12.0,Excellent,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,95000,15.0
85000,2017.0,Manuelle,Diesel,224999.5,Fiat,Tipo,5,WW au Maroc,Non,5.0,Très bon,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,85000,8.0
185000,2015.0,Automatique,Diesel,7499.5,Volkswagen,Golf 7,5,Dédouanée,Non,8.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,185000,10.0
32000,2005.0,Manuelle,Essence,194999.5,Hyundai,Atos,5,WW au Maroc,Non,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,32000,20.0
168000,2023.0,Manuelle,Diesel,62499.5,Dacia,Sandero,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,168000,2.0
84000,2002.0,Manuelle,Diesel,67499.5,Chevrolet,Alero,5,,Non,11.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84000,23.0
155000,2009.0,Manuelle,Diesel,274999.5,Audi,Q5,5,Dédouanée,Non,8.0,Très bon,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,155000,16.0
56500,2009.0,Manuelle,Diesel,22499.5,Seat,Cordoba,5,Dédouanée,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,56500,16.0
375000,2023.0,Automatique,Diesel,37499.5,Volkswagen,Tiguan,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,375000,2.0
135000,2017.0,Manuelle,Diesel,194999.5,Volkswagen,Caddy,5,WW au Maroc,Non,8.0,Très bon,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,135000,8.0
34000,1989.0,Manuelle,Diesel,7499.5,Peugeot,309,5,Dédouanée,Non,7.0,Excellent,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,34000,36.0
108000,2008.0,Manuelle,Diesel,374999.5,Volkswagen,Caddy,5,Dédouanée,Non,8.0,Excellent,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,108000,17.0
95000,2010.0,Manuelle,Diesel,17499.5,Hyundai,Tucson,5,WW au Maroc,Non,8.0,Excellent,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,95000,15.0
69000,2013.0,Manuelle,Essence,97499.5,Peugeot,206,5,WW au Maroc,Oui,4.0,Bon,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,69000,12.0
139000,2015.0,Manuelle,Diesel,144999.5,Kia,Sportage,3,Importée neuve,Non,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139000,10.0
56000,2013.0,Manuelle,Essence,22499.5,Autres,Autres,4,,Non,7.0,Très bon,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,56000,12.0
470000,2019.0,Automatique,Diesel,104999.5,Land Rover,Range Rover Sport,3,WW au Maroc,Non,12.0,Très bon,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,402000,6.0
100000,2016.0,Manuelle,Diesel,144999.5,Dacia,Logan,5,WW au Maroc,Non,6.0,Très bon,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,100000,9.0
24000,1999.0,Manuelle,Essence,2499.5,Peugeot,406,5,WW au Maroc,Non,10.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24000,26.0
90000,2009.0,Automatique,Diesel,324999.5,BMW,Série 5,5,WW au Maroc,Non,8.0,Très bon,True,True,False,False,True,True,True,True,True,False,True,True,False,False,True,True,90000,16.0
62000,2008.0,Manuelle,Essence,224999.5,Honda,Accord,5,Dédouanée,Non,11.0,Bon,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,62000,17.0
25000,1991.0,Manuelle,Diesel,17499.5,Renault,Express,4,WW au Maroc,Non,6.0,Correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25000,34.0
125000,2019.0,Manuelle,Diesel,154999.5,Renault,Clio,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,125000,6.0
35000,1989.0,Manuelle,Diesel,12499.5,Peugeot,504,3,WW au Maroc,Non,8.0,Bon,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35000,36.0
108000,2020.0,Manuelle,Essence,114999.5,Ford,Fiesta,5,WW au Maroc,Non,6.0,Très bon,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,108000,5.0
30000,1989.0,Manuelle,Essence,164999.5,Renault,R4,5,WW au Maroc,Oui,5.0,Neuf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30000,36.0
220000,2019.0,Automatique,Diesel,67499.5,Volvo,V40,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,220000,6.0
60000,2002.0,Manuelle,Diesel,32499.5,Volkswagen,Passat,5,Importée neuve,Non,8.0,Bon,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,False,60000,23.0
62000,2005.0,Manuelle,Diesel,224999.5,Opel,Astra,4,,Non,6.0,Excellent,False,True,True,True,False,False,True,False,True,True,False,False,False,False,True,True,62000,20.0
70000,2007.0,Manuelle,Diesel,324999.5,Ford,Ranger,3,WW au Maroc,Non,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70000,18.0
110000,2023.0,Manuelle,Diesel,52499.5,Mahindra,KUV 100,5,WW au Maroc,Non,5.0,Neuf,True,False,True,True,False,False,True,True,True,True,True,False,False,False,True,True,110000,2.0
52000,2005.0,Manuelle,Essence,134999.5,Dacia,Logan,5,WW au Maroc,Non,8.0,Bon,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,52000,20.0
132000,2018.0,Manuelle,Diesel,154999.5,Renault,Kangoo,5,WW au Maroc,Oui,7.0,Excellent,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,132000,7.0
110000,2013.0,Manuelle,Diesel,224999.5,Renault,Megane,5,,Non,6.0,Bon,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,110000,12.0
240000,2013.0,Automatique,Diesel,144999.5,Porsche,Cayenne,5,WW au Maroc,Non,12.0,Excellent,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,240000,12.0
125000,2018.0,Manuelle,Diesel,124999.5,Dacia,Dokker,4,WW au Maroc,Non,6.0,Très bon,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,125000,7.0
165000,2016.0,Manuelle,Diesel,124999.5,Ford,Kuga,5,WW au Maroc,Non,8.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,165000,9.0
254999,2020.0,Manuelle,Diesel,144999.5,Volkswagen,Touran,5,Dédouanée,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,254999,5.0
22000,2008.0,Manuelle,Essence,17499.5,Suzuki,Maruti,5,WW au Maroc,Non,5.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22000,17.0
180000,2019.0,Manuelle,Diesel,144999.5,Opel,Grandland,5,WW au Maroc,Oui,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,180000,6.0
123000,2018.0,Automatique,Diesel,2499.5,Renault,Clio,5,WW au Maroc,Non,6.0,Excellent,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,123000,7.0
25000,1984.0,Manuelle,Essence,424999.5,Peugeot,205,5,Dédouanée,Non,6.0,Bon,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,25000,41.0
74000,2011.0,Manuelle,Diesel,194999.5,Opel,Insignia,5,WW au Maroc,Non,8.0,Bon,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,74000,14.0
390000,2023.0,Manuelle,Diesel,87499.5,Volkswagen,Crafter,4,WW au Maroc,Oui,8.0,Très bon,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,390000,2.0
220000,2020.0,Automatique,Diesel,92499.5,Volkswagen,Jetta,5,WW au Maroc,Oui,9.0,Excellent,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,220000,5.0
60000,1995.0,Manuelle,Diesel,424999.5,Mercedes-Benz,220,5,Dédouanée,Non,9.0,Très bon,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,60000,30.0
50000,2007.0,Manuelle,Diesel,7499.5,Citroen,Berlingo,3,WW au Maroc,Non,7.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50000,18.0
50000,2007.0,Manuelle,Diesel,7499.5,Citroen,Berlingo,3,WW au Maroc,Non,7.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50000,18.0
195000,2021.0,Manuelle,Diesel,104999.5,Skoda,Octavia,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,195000,4.0
155500,2023.0,Manuelle,Diesel,12499.5,Renault,Express,5,WW au Maroc,Oui,6.0,Neuf,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,155500,2.0
125000,2021.0,Manuelle,Diesel,104999.5,Dacia,Sandero,5,WW au Maroc,Oui,6.0,Correct,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,False,125000,4.0
56000,2001.0,Manuelle,Diesel,274999.5,Renault,Megane,5,,Non,7.0,Très bon,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,56000,24.0
65000,2007.0,Manuelle,Essence,32499.5,Renault,Grand Espace,5,,Non,7.0,Excellent,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,65000,18.0
96000,2019.0,Manuelle,Diesel,164999.5,Renault,Kangoo,5,WW au Maroc,Non,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96000,6.0
200000,2023.0,Automatique,Essence,17499.5,Hyundai,i20,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,200000,2.0
240000,2016.0,Automatique,Essence,144999.5,Jaguar,XF,5,WW au Maroc,Oui,17.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,240000,9.0
120000,2017.0,Manuelle,Diesel,134428.62277880518,Volkswagen,Caddy,5,WW au Maroc,Oui,6.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120000,8.0
63000,2006.0,Manuelle,Essence,174999.5,Mercedes-Benz,Classe A,5,WW au Maroc,Non,8.0,Bon,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False,63000,19.0
145000,2021.0,Manuelle,Diesel,2499.5,Renault,Express,4,WW au Maroc,Non,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145000,4.0
93000,2013.0,Manuelle,Diesel,144999.5,Seat,Ibiza,4,,Non,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,93000,12.0
90000,2006.0,Automatique,Essence,224999.5,Mercedes-Benz,Classe E,5,Dédouanée,Oui,31.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90000,19.0
330000,2021.0,Automatique,Diesel,47499.5,Volvo,S90,5,WW au Maroc,Oui,8.0,Excellent,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,330000,4.0
750000,2022.0,Automatique,Hybride,22499.5,Mercedes-Benz,Classe GLC,5,Importée neuve,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,402000,3.0
33000,1987.0,Manuelle,Diesel,2499.5,Peugeot,205,5,Dédouanée,Non,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33000,38.0
113000,2016.0,Manuelle,Diesel,134999.5,Renault,Clio,5,WW au Maroc,Non,6.0,Excellent,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,113000,9.0
72000,2008.0,Manuelle,Diesel,324999.5,Hyundai,Santa Fe,5,WW au Maroc,Oui,8.0,Bon,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,72000,17.0
21000,1987.0,Manuelle,Diesel,154999.5,Renault,Super 5,5,Dédouanée,Non,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21000,38.0
320000,2019.0,Automatique,Diesel,184999.5,Volvo,XC60,5,WW au Maroc,Non,8.0,Bon,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,320000,6.0
114000,2019.0,Manuelle,Diesel,12499.5,Renault,19,4,WW au Maroc,Non,7.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,114000,6.0
67000,2004.0,Manuelle,Diesel,324999.5,Renault,Megane,5,WW au Maroc,Non,6.0,Très bon,True,True,False,False,True,False,True,False,False,False,False,True,True,False,True,True,67000,21.0
130000,2018.0,Manuelle,Diesel,62499.5,Hyundai,Accent,5,WW au Maroc,Non,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,130000,7.0
210000,2017.0,Automatique,Diesel,274999.5,Toyota,RAV 4,5,WW au Maroc,Oui,9.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,210000,8.0
140000,2011.0,Manuelle,Diesel,194999.5,Volkswagen,Passat,5,Dédouanée,Non,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140000,14.0
95000,2017.0,Manuelle,Essence,2499.5,Dacia,Logan,5,WW au Maroc,Non,4.0,Excellent,False,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,95000,8.0
245000,2012.0,Automatique,Diesel,224999.5,Porsche,Panamera,4,,Non,21.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,245000,13.0
55000,2005.0,Manuelle,Essence,224999.5,Honda,CR-V,5,WW au Maroc,Oui,11.0,Correct,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,55000,20.0
115000,2010.0,Automatique,Diesel,144999.5,Volkswagen,Touareg,5,WW au Maroc,Non,10.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,115000,15.0
45000,1995.0,Manuelle,Diesel,194999.5,Renault,Express,5,,Non,6.0,Très bon,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,45000,30.0
140000,2023.0,Automatique,Essence,22499.5,Dacia,Logan,5,WW au Maroc,Oui,7.0,Neuf,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,140000,2.0
160000,2021.0,Manuelle,Diesel,72499.5,Renault,Clio,5,WW au Maroc,Oui,6.0,Très bon,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,160000,4.0
230000,2018.0,Automatique,Diesel,134999.5,Audi,Q2,5,WW au Maroc,Non,8.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,230000,7.0
85000,2006.0,Manuelle,Diesel,7499.5,Toyota,RAV 4,5,Dédouanée,Non,8.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,85000,19.0
42000,2009.0,Manuelle,Diesel,154999.5,Dodge,Avenger,5,WW au Maroc,Oui,8.0,Bon,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,42000,16.0
155000,2009.0,Manuelle,Diesel,17499.5,Mercedes-Benz,220,5,Dédouanée,Non,9.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,155000,16.0
235000,2016.0,Automatique,Diesel,12499.5,Volkswagen,Touran,5,Dédouanée,Non,8.0,Excellent,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,235000,9.0
135000,2021.0,Manuelle,Diesel,104999.5,Peugeot,208,5,WW au Maroc,Oui,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,135000,4.0
155000,2015.0,Automatique,Diesel,224999.5,Volkswagen,Touareg,5,WW au Maroc,Non,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155000,10.0
160000,2013.0,Manuelle,Diesel,224999.5,Toyota,Hilux,4,WW au Maroc,Non,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,160000,12.0
370000,2015.0,Automatique,Diesel,134999.5,Land Rover,Range Rover Sport,5,Dédouanée,Oui,12.0,Très bon,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,370000,10.0
70000,2009.0,Automatique,Diesel,224999.5,Citroen,C5,5,WW au Maroc,Non,8.0,Bon,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,70000,16.0
38000,1991.0,Manuelle,Diesel,224999.5,Peugeot,504,4,Dédouanée,Non,7.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38000,34.0
85000,2012.0,Manuelle,Diesel,184999.5,Ssangyong,Korando,4,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,85000,13.0
48000,2001.0,Manuelle,Essence,194999.5,Renault,Scenic,5,WW au Maroc,Non,9.0,Très bon,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,48000,24.0
93000,2009.0,Manuelle,Diesel,274999.5,Hyundai,Santa Fe,5,WW au Maroc,Non,9.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,93000,16.0
85000,2012.0,Manuelle,Diesel,184999.5,Ssangyong,Korando,4,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,85000,13.0
48000,2001.0,Manuelle,Essence,194999.5,Renault,Scenic,5,WW au Maroc,Non,9.0,Très bon,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,48000,24.0
93000,2009.0,Manuelle,Diesel,274999.5,Hyundai,Santa Fe,5,WW au Maroc,Non,9.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,93000,16.0
265000,2014.0,Automatique,Diesel,224999.5,Land Rover,Range Rover Sport,5,WW au Maroc,Oui,12.0,Excellent,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,265000,11.0
250000,2018.0,Automatique,Diesel,37499.5,Audi,A3,5,WW au Maroc,Non,8.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,250000,7.0
53000,2007.0,Manuelle,Essence,224999.5,Peugeot,307,5,WW au Maroc,Oui,8.0,Excellent,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,53000,18.0
210000,2016.0,Automatique,Diesel,104999.5,Audi,A6,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,210000,9.0
195000,2018.0,Automatique,Diesel,174999.5,Peugeot,3008,5,WW au Maroc,Non,8.0,Excellent,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,195000,7.0
220000,2020.0,Manuelle,Diesel,97499.5,Renault,Kadjar,5,WW au Maroc,Non,6.0,Très bon,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,220000,5.0
163000,2016.0,Automatique,Diesel,144999.5,Nissan,Qashqai,5,WW au Maroc,Non,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,163000,9.0
145000,2012.0,Manuelle,Diesel,324999.5,Volkswagen,Touran,4,Dédouanée,Non,6.0,Très bon,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,145000,13.0
48000,2003.0,Manuelle,Essence,224999.5,Audi,A4,5,WW au Maroc,Non,10.0,Très bon,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,48000,22.0
340000,2023.0,Automatique,Diesel,17499.5,Ford,Kuga,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,False,340000,2.0
52000,2007.0,Manuelle,Essence,224999.5,Peugeot,307,5,WW au Maroc,Oui,8.0,Excellent,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,52000,18.0
115000,2014.0,Manuelle,Diesel,224999.5,Dacia,Dokker,4,WW au Maroc,Non,6.0,Très bon,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,True,115000,11.0
38000,1989.0,Manuelle,Diesel,32499.5,Renault,19,5,Pas encore dédouanée,Non,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38000,36.0
58000,2006.0,Automatique,Diesel,194999.5,Kia,Sorento,5,WW au Maroc,Non,8.0,Très bon,True,True,False,False,True,True,True,False,False,True,False,True,False,True,True,True,58000,19.0
90000,2012.0,Manuelle,Diesel,224999.5,Citroen,C5,5,WW au Maroc,Non,8.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,90000,13.0
38000,1989.0,Manuelle,Diesel,32499.5,Renault,19,5,Pas encore dédouanée,Non,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38000,36.0
52000,2007.0,Manuelle,Diesel,274999.5,Peugeot,407,5,WW au Maroc,Non,8.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52000,18.0
93000,2019.0,Manuelle,Diesel,124999.5,Fiat,Fiorino,5,WW au Maroc,Non,6.0,Très bon,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,93000,6.0
130000,2024.0,Manuelle,Diesel,22499.5,Dacia,Sandero,5,WW au Maroc,Oui,6.0,Excellent,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,True,130000,1.0
259998,2023.0,Automatique,Diesel,72499.5,Kia,Carens,5,WW au Maroc,Non,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,259998,2.0
85000,2011.0,Manuelle,Diesel,124999.5,Renault,Kangoo,5,WW au Maroc,Non,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85000,14.0
260000,2020.0,Automatique,Diesel,154999.5,Ford,Focus,5,Dédouanée,Oui,6.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,260000,5.0
123000,2022.0,Manuelle,Essence,104999.5,Toyota,Yaris,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,123000,3.0
105000,2012.0,Automatique,Diesel,174999.5,Mini,CountryMan,5,WW au Maroc,Oui,8.0,Très bon,True,True,True,False,True,False,True,False,True,True,False,False,False,False,True,True,105000,13.0
180000,2022.0,Automatique,Hybride,72499.5,Toyota,Yaris,5,WW au Maroc,Oui,9.0,Très bon,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,180000,3.0
205000,2018.0,Automatique,Diesel,194999.5,Volkswagen,Tiguan,5,WW au Maroc,Non,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,205000,7.0
293000,2019.0,Automatique,Diesel,274999.5,Volkswagen,Touareg,5,WW au Maroc,Oui,12.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,293000,6.0
360000,2021.0,Automatique,Diesel,184999.5,Volvo,XC60,5,WW au Maroc,Non,8.0,Bon,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,360000,4.0
250000,2018.0,Automatique,Diesel,87499.5,Audi,A3,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,250000,7.0
185000,2022.0,Automatique,Diesel,37499.5,Peugeot,208,5,WW au Maroc,Non,7.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,185000,3.0
130000,2022.0,Manuelle,Diesel,164999.5,Renault,Clio,5,WW au Maroc,Non,6.0,Excellent,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,130000,3.0
49000,2006.0,Manuelle,Essence,224999.5,Peugeot,307,5,Dédouanée,Non,7.0,Très bon,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,49000,19.0
2420000,2015.0,Automatique,Diesel,194999.5,Audi,A3,5,Importée neuve,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,402000,10.0
110000,2023.0,Manuelle,Diesel,32499.5,Mahindra,KUV 100,5,WW au Maroc,Oui,5.0,Très bon,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,110000,2.0
55000,2006.0,Manuelle,Diesel,194999.5,Ford,Mondeo,5,,Non,8.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55000,19.0
58000,2006.0,Manuelle,Diesel,22499.5,Seat,Cordoba,5,WW au Maroc,Non,6.0,Très bon,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,58000,19.0
138000,2011.0,Manuelle,Diesel,224999.5,Mercedes-Benz,Classe C,5,Importée neuve,Non,9.0,Excellent,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,138000,14.0
300000,2017.0,Automatique,Diesel,224999.5,Mercedes-Benz,Classe GLC,5,WW au Maroc,Non,9.0,Excellent,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,300000,8.0
270000,2020.0,Automatique,Diesel,82499.5,Peugeot,3008,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,270000,5.0
100000,2009.0,Manuelle,Diesel,274999.5,Honda,Accord,3,WW au Maroc,Non,9.0,Très bon,True,True,True,False,False,True,False,True,False,True,True,True,False,True,False,True,100000,16.0
205000,2016.0,Automatique,Diesel,224999.5,BMW,X3,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,205000,9.0
156900,2016.0,Manuelle,Diesel,144999.5,Volkswagen,Tiguan,5,WW au Maroc,Non,8.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,156900,9.0
